"","sexo","region","edad","yoprcor","s31_1","s31_2","s31_3","s31_4","s31_5","s31_6","s31_7","area","e6a","o15","s31"
"389",2,7,31,1e+05,0,0,0,0,0,0,1,1,11,2,7
"390",2,7,30,1e+05,0,0,0,0,0,0,1,1,9,2,7
"391",1,7,27,2e+05,0,0,0,0,0,0,1,1,9,2,7
"392",1,7,53,4e+05,0,0,0,0,0,0,1,1,7,5,7
"393",2,7,41,180000,0,0,0,0,0,0,1,1,9,5,7
"394",1,7,58,350000,0,0,0,0,0,0,1,1,11,3,7
"395",2,7,60,4e+05,0,0,0,0,0,0,1,1,11,4,7
"396",1,7,30,1293892,0,0,0,0,0,0,1,1,13,3,7
"397",1,7,21,1e+05,0,0,0,0,0,0,1,1,13,2,7
"398",2,7,27,584000,0,0,0,0,0,0,1,1,12,3,7
"399",1,7,51,6e+05,0,0,0,0,0,0,1,1,9,4,7
"400",1,7,22,370000,0,0,0,0,0,0,1,1,11,5,7
"401",2,7,48,2e+05,0,0,0,0,0,0,1,1,7,2,7
"402",2,7,51,3e+05,0,0,0,0,0,0,1,1,7,2,7
"403",1,7,50,420000,0,0,0,0,0,0,1,1,7,5,7
"404",2,7,48,4e+05,0,0,0,0,0,0,1,1,7,5,7
"405",1,7,22,6e+05,0,0,0,0,0,0,1,1,13,5,7
"406",2,7,55,50000,0,0,0,0,0,0,1,1,12,2,7
"407",1,7,51,550000,0,0,0,0,0,0,1,1,7,5,7
"408",1,7,33,420000,0,0,0,0,0,0,1,1,9,5,7
"409",2,7,45,350000,0,0,0,0,0,0,1,1,7,5,7
"410",1,7,55,380000,0,0,0,0,0,0,1,1,7,5,7
"411",2,7,46,80000,0,0,0,0,0,0,1,1,9,2,7
"412",1,7,20,1e+05,0,0,0,0,0,1,0,1,9,5,6
"413",2,7,59,150000,0,0,0,0,0,0,1,1,7,5,7
"414",2,7,35,2e+05,0,0,0,0,0,0,1,1,9,7,7
"415",1,7,54,499691.966803432,1,0,0,0,0,0,0,1,7,2,1
"416",1,7,73,2e+05,0,0,0,0,0,0,1,1,7,2,7
"417",1,7,37,499691.966803432,0,0,0,0,0,0,1,1,13,5,7
"418",1,7,22,499691.966803432,0,0,0,0,0,0,1,1,12,5,7
"419",2,7,32,170000,0,0,0,0,0,0,1,1,12,1,7
"420",1,7,44,4e+05,0,0,0,0,0,0,1,1,9,5,7
"421",1,7,73,30000,0,0,0,0,0,0,1,1,7,2,7
"422",1,7,53,5e+05,0,0,0,0,0,0,1,1,1,5,7
"423",2,7,58,4e+05,0,0,0,0,0,0,1,1,9,5,7
"424",1,7,45,1150000,0,0,0,0,0,0,1,1,13,3,7
"425",2,7,35,925951,0,0,0,0,0,0,1,1,13,5,7
"426",1,7,46,9e+05,0,0,0,0,1,0,0,1,12,5,5
"427",2,7,40,4e+05,0,0,0,0,0,0,1,1,13,2,7
"428",2,7,45,8e+05,0,0,0,0,0,0,1,1,13,5,7
"429",2,7,53,5e+05,0,0,0,0,0,0,1,2,13,3,7
"430",2,7,59,280000,0,0,0,0,0,0,1,2,7,5,7
"431",1,7,25,499691.966803432,1,0,0,0,0,0,0,2,9,5,1
"432",1,7,52,3e+05,0,0,0,0,0,0,1,2,7,2,7
"433",1,7,42,4e+05,0,0,0,0,0,0,1,2,12,5,7
"434",1,7,43,328000,0,0,0,0,0,0,1,2,7,5,7
"435",1,7,42,328000,0,0,0,0,0,0,1,2,7,5,7
"436",1,7,51,50000,1,0,0,0,0,0,0,2,7,2,1
"437",1,7,74,499691.966803432,0,0,0,0,0,0,1,2,7,2,7
"438",1,7,39,5e+05,0,0,0,0,0,0,1,2,9,5,7
"439",1,7,68,499691.966803432,1,0,0,0,0,0,0,2,7,2,1
"440",1,7,55,10000,0,0,0,0,0,0,1,2,9,2,7
"441",1,7,73,60000,0,0,0,0,1,0,0,2,1,2,5
"442",2,7,69,499691.966803432,1,0,0,0,0,0,0,2,7,2,1
"443",1,7,41,4e+05,0,0,0,0,0,0,1,2,11,2,7
"444",2,7,51,3e+05,0,0,0,0,0,0,1,1,11,5,7
"445",1,7,27,550000,0,0,0,0,0,0,1,1,11,5,7
"446",2,7,26,415000,0,0,0,0,0,0,1,1,13,4,7
"447",1,7,65,2e+05,0,0,0,0,1,0,0,1,7,2,5
"448",2,7,50,370000,0,0,0,0,0,0,1,1,13,3,7
"449",1,7,20,480000,0,0,0,0,0,0,1,1,11,5,7
"450",2,7,62,4e+05,0,0,0,0,0,0,1,1,9,4,7
"451",1,7,25,4e+05,0,0,0,0,0,0,1,1,11,1,7
"452",2,7,30,8e+05,0,0,0,0,0,0,1,1,14,5,7
"453",1,7,61,460000,0,0,0,0,0,0,1,2,7,5,7
"454",2,7,40,499691.966803432,0,0,0,0,0,0,1,2,7,2,7
"455",2,7,56,355264,0,0,0,0,0,0,1,2,9,5,7
"456",2,7,25,4e+05,0,0,0,0,0,0,1,2,13,4,7
"457",1,7,58,556000,0,0,0,0,0,0,1,2,9,5,7
"458",1,7,51,3e+05,0,0,0,0,0,0,1,1,7,5,7
"459",1,7,73,2e+05,0,0,0,0,1,0,0,1,6,5,5
"460",1,7,36,5e+05,0,0,0,0,0,0,1,1,11,3,7
"461",1,7,45,5e+05,0,0,0,0,0,0,1,1,11,2,7
"462",2,7,55,5e+05,0,0,0,0,0,0,1,1,11,3,7
"463",1,7,27,3e+05,1,0,0,0,0,0,0,1,11,5,1
"464",2,7,50,360000,1,0,0,0,0,0,0,1,7,7,1
"465",2,7,34,4e+05,0,0,0,0,0,0,1,1,12,4,7
"466",2,7,52,320000,0,0,0,0,0,0,1,2,9,5,7
"467",1,7,31,4e+05,0,0,0,0,0,0,1,2,11,5,7
"468",1,7,29,4e+05,0,0,0,0,0,0,1,2,7,5,7
"469",1,7,25,4e+05,0,0,0,0,0,0,1,2,7,5,7
"470",1,7,50,5e+05,0,0,0,0,0,0,1,2,7,5,7
"471",2,7,53,2e+05,0,0,0,0,0,0,1,2,7,5,7
"472",1,7,24,4e+05,0,0,0,0,0,0,1,2,11,5,7
"473",2,7,39,8e+05,0,0,0,0,0,0,1,2,13,3,7
"474",1,7,52,1e+06,0,0,0,0,0,0,1,2,9,2,7
"475",1,7,67,4e+05,0,0,0,0,0,0,1,2,1,2,7
"476",2,7,50,4e+05,0,0,0,0,0,0,1,1,9,5,7
"477",1,7,76,450000,0,0,0,0,0,0,1,1,7,2,7
"478",1,7,71,3e+05,0,0,0,0,0,0,1,1,6,5,7
"479",2,7,46,360000,0,0,0,0,0,0,1,1,9,5,7
"480",1,7,44,450000,0,0,0,0,0,0,1,1,7,5,7
"481",2,7,22,279000,0,0,0,0,0,0,1,1,11,3,7
"482",1,7,40,395000,0,0,0,0,0,0,1,1,11,5,7
"483",2,7,36,7e+05,0,0,0,0,0,0,1,1,13,3,7
"484",1,7,54,8e+05,0,0,0,0,0,0,1,1,9,5,7
"485",2,7,69,120000,0,0,0,0,0,0,1,1,9,2,7
"486",1,7,25,499691.966803432,0,0,0,0,0,0,1,1,12,5,7
"487",1,7,33,3e+05,0,0,0,0,0,0,1,1,12,5,7
"488",1,7,51,3e+05,0,0,0,0,0,0,1,1,7,1,7
"489",1,7,27,150000,0,0,0,0,0,0,1,1,13,1,7
"490",2,7,44,550000,0,0,0,0,0,0,1,1,11,4,7
"491",1,7,59,4e+05,0,0,0,0,0,0,1,1,12,3,7
"492",2,7,36,2e+05,0,0,0,0,0,0,1,1,12,3,7
"493",2,7,45,3e+05,0,0,0,0,0,0,1,1,9,3,7
"494",1,7,22,5e+05,0,0,0,0,0,0,1,1,12,5,7
"495",1,7,29,180000,0,0,0,0,0,0,1,1,12,3,7
"496",2,7,28,1e+06,0,0,0,0,0,0,1,1,13,3,7
"497",2,7,61,4e+05,0,0,0,0,0,0,1,2,7,5,7
"498",2,7,57,250000,0,0,0,0,0,0,1,1,9,5,7
"499",2,7,50,420000,0,0,0,0,0,0,1,1,11,5,7
"500",1,7,44,410000,0,0,0,0,0,0,1,1,11,5,7
"501",2,7,48,70000,0,0,0,0,0,0,1,1,9,1,7
"502",1,7,47,2e+05,0,0,0,0,0,0,1,1,7,1,7
"503",1,7,29,499691.966803432,0,0,0,1,0,0,0,1,11,9,4
"504",2,7,52,250000,0,0,0,0,0,0,1,1,9,5,7
"505",1,7,30,580000,0,0,0,0,0,0,1,1,13,5,7
"506",1,7,20,5e+05,0,0,0,0,0,0,1,1,9,5,7
"507",2,7,37,3e+05,0,0,0,0,0,0,1,1,9,5,7
"508",1,7,30,3e+05,0,0,0,0,0,0,1,1,11,5,7
"509",1,7,65,4e+05,0,0,0,0,0,0,1,1,11,2,7
"510",2,7,64,4e+05,0,0,0,0,0,0,1,1,9,5,7
"511",2,7,28,3e+05,0,0,0,0,0,0,1,1,13,2,7
"512",1,7,52,3e+05,0,0,0,0,0,0,1,1,9,2,7
"513",2,7,55,3e+05,0,0,0,0,0,0,1,1,9,2,7
"514",2,7,38,70000,0,0,0,0,0,0,1,1,9,2,7
"515",1,7,41,4e+05,0,0,0,0,0,0,1,1,9,5,7
"516",2,7,33,920000,0,0,0,0,0,0,1,1,13,3,7
"517",1,7,29,580000,0,0,0,0,0,0,1,1,12,3,7
"518",1,7,59,550000,0,0,0,0,1,0,0,1,11,3,5
"519",1,7,36,450000,0,0,0,0,0,0,1,1,11,5,7
"520",1,7,73,499691.966803432,0,0,0,0,0,0,1,1,13,1,7
"521",2,7,27,250000,0,0,0,0,0,0,1,1,13,2,7
"522",1,7,34,1250000,0,0,0,0,0,0,1,1,13,5,7
"523",1,7,38,650000,0,0,0,0,0,0,1,1,9,5,7
"524",2,7,44,390000,0,0,0,0,0,0,1,1,9,5,7
"525",2,7,27,780000,0,0,0,0,0,0,1,1,13,3,7
"526",1,7,39,450000,0,0,0,0,0,0,1,1,12,2,7
"527",2,7,47,7e+05,0,0,0,0,0,0,1,1,13,5,7
"528",1,7,40,9e+05,0,0,0,0,0,0,1,1,12,5,7
"529",2,7,31,1200000,0,0,0,0,0,0,1,1,13,3,7
"530",2,7,67,6e+05,0,0,0,0,0,0,1,1,9,5,7
"531",1,7,58,7e+05,0,0,0,0,0,0,1,1,9,5,7
"532",1,7,56,499691.966803432,0,0,0,0,0,0,1,1,11,2,7
"533",1,7,42,420000,0,0,0,0,0,0,1,1,9,5,7
"534",1,7,51,6e+05,0,0,0,0,0,0,1,1,9,5,7
"535",1,7,33,450000,0,0,0,0,0,0,1,1,11,5,7
"536",2,7,54,8e+05,0,0,0,0,0,0,1,1,11,5,7
"537",1,7,58,360000,0,0,0,0,0,0,1,1,9,4,7
"538",1,7,24,4e+05,0,0,0,0,0,0,1,1,11,1,7
"539",2,7,19,5e+05,0,0,0,0,0,0,1,1,9,5,7
"540",2,7,30,750000,0,0,0,0,0,0,1,1,14,3,7
"541",1,7,52,8e+05,0,0,0,0,0,0,1,1,9,2,7
"542",1,7,67,5e+05,0,0,0,0,0,0,1,1,7,5,7
"543",2,7,52,150000,0,0,0,0,0,0,1,1,9,2,7
"544",1,7,28,330000,0,0,0,0,0,0,1,1,11,5,7
"545",1,7,57,1e+05,1,0,0,0,0,1,0,1,13,2,1
"546",2,7,63,350000,0,0,0,0,0,0,1,1,9,7,7
"547",1,7,53,4e+05,0,0,0,0,0,0,1,1,11,5,7
"548",2,7,52,380000,0,0,0,0,0,0,1,1,11,5,7
"549",1,7,69,190000,0,0,0,0,1,0,0,1,6,5,5
"550",1,7,71,4e+05,0,0,0,0,0,0,1,1,1,5,7
"551",1,7,51,7e+05,0,0,0,0,0,0,1,1,7,5,7
"552",2,7,38,4e+05,0,0,0,0,0,0,1,1,9,4,7
"553",1,7,57,4e+05,0,0,0,0,0,0,1,1,7,5,7
"554",2,7,64,220000,0,0,0,0,0,0,1,1,9,3,7
"555",1,7,59,420000,0,0,0,0,0,0,1,1,7,5,7
"556",1,7,57,480000,0,0,0,0,1,0,0,1,9,5,5
"557",2,7,51,3e+05,0,0,0,0,0,0,1,1,7,2,7
"558",1,7,63,350000,0,0,0,0,0,0,1,1,7,5,7
"559",1,7,49,4e+05,0,0,0,0,0,0,1,1,7,5,7
"560",1,7,25,450000,0,0,0,0,0,0,1,1,9,5,7
"561",1,7,65,250000,0,0,0,0,0,0,1,2,7,2,7
"562",1,7,39,6e+05,0,0,0,0,0,0,1,2,7,5,7
"563",1,7,65,2e+05,0,0,0,0,0,0,1,2,9,2,7
"564",1,7,31,1e+05,0,0,0,0,0,0,1,2,9,2,7
"565",1,7,30,4e+05,0,0,0,0,0,0,1,2,7,5,7
"566",1,7,69,5e+05,0,0,0,0,0,0,1,2,6,5,7
"567",1,7,29,5e+05,0,0,0,0,0,0,1,2,9,5,7
"568",1,7,51,4e+05,0,0,0,0,0,0,1,2,7,5,7
"569",1,7,33,4e+05,0,0,0,0,0,0,1,2,9,2,7
"570",1,7,19,230000,0,0,0,0,0,0,1,2,9,5,7
"571",1,7,34,4e+05,0,0,0,0,0,0,1,2,7,5,7
"572",2,7,28,4e+05,0,0,0,0,0,0,1,2,9,5,7
"573",1,7,66,1e+05,0,0,0,0,0,0,1,2,7,2,7
"574",1,7,48,499691.966803432,0,0,0,0,0,0,1,2,7,2,7
"575",1,7,22,499691.966803432,0,0,0,0,0,0,1,2,9,9,7
"576",1,7,65,5e+05,1,0,0,0,0,0,0,2,7,5,1
"577",2,7,35,499691.966803432,0,0,0,0,0,0,1,1,9,2,7
"578",1,7,35,4e+05,0,0,0,0,0,0,1,1,13,5,7
"579",1,7,33,4e+05,0,0,0,0,0,0,1,1,12,5,7
"580",1,7,21,499691.966803432,0,0,0,0,0,0,1,1,13,5,7
"581",1,7,65,4e+05,0,0,0,0,0,0,1,1,9,5,7
"582",1,7,63,3e+05,0,0,0,0,0,0,1,1,9,2,7
"583",2,7,48,450000,0,0,0,0,0,0,1,1,9,5,7
"584",2,7,24,1e+05,0,0,0,0,0,0,1,1,11,1,7
"585",1,7,22,350000,0,0,0,0,0,0,1,1,11,5,7
"586",1,7,71,550000,0,0,0,0,0,0,1,1,7,5,7
"587",1,7,32,5e+05,0,0,0,0,0,0,1,1,9,2,7
"588",2,7,19,499691.966803432,0,0,0,0,0,0,1,1,12,5,7
"589",1,7,30,420000,0,0,0,0,0,0,1,1,7,5,7
"590",1,7,53,380000,0,0,0,0,0,0,1,1,9,7,7
"591",1,7,35,450000,0,0,0,0,0,0,1,1,9,5,7
"592",2,7,30,420000,0,0,0,0,0,0,1,1,11,5,7
"593",1,7,47,4e+05,0,0,0,0,0,0,1,1,9,2,7
"594",1,7,49,2e+05,0,0,0,0,0,0,1,1,7,2,7
"595",1,7,57,4e+05,0,0,0,0,0,0,1,1,7,2,7
"596",2,7,30,2e+05,0,0,0,0,0,0,1,1,9,2,7
"597",1,7,46,2e+05,0,0,0,0,0,0,1,1,9,2,7
"598",2,7,61,250000,0,0,0,0,0,0,1,1,10,2,7
"599",1,7,62,499691.966803432,0,0,0,0,0,0,1,1,13,2,7
"600",1,7,35,5e+05,0,0,0,0,0,0,1,1,9,2,7
"601",1,7,56,4e+05,0,0,0,0,0,0,1,1,9,5,7
"602",1,7,40,4e+05,0,0,0,0,0,0,1,1,11,3,7
"603",1,7,31,2e+06,0,0,0,0,0,0,1,1,13,3,7
"604",2,7,30,650000,0,0,0,0,0,0,1,1,13,5,7
"605",1,7,26,550000,0,0,0,0,0,0,1,1,12,5,7
"606",1,7,23,420000,0,0,0,0,0,1,0,1,12,5,6
"607",1,7,45,7e+05,0,0,0,0,0,0,1,1,9,5,7
"608",1,7,32,4e+05,0,0,0,0,0,0,1,1,9,5,7
"609",1,7,66,5e+05,0,0,0,0,0,0,1,1,11,5,7
"610",1,7,45,5e+05,0,0,0,0,0,0,1,1,9,5,7
"611",2,7,26,8e+05,0,0,0,0,0,0,1,1,13,3,7
"612",2,7,66,329000,0,0,0,0,0,0,1,1,9,5,7
"613",1,7,26,450000,0,0,0,0,0,0,1,1,9,5,7
"614",1,7,48,320000,0,0,0,0,0,0,1,1,9,2,7
"615",2,7,36,3e+05,0,0,0,0,0,0,1,1,13,5,7
"616",2,7,55,2e+05,0,0,0,0,0,0,1,1,7,2,7
"617",1,7,67,140000,0,0,0,0,0,0,1,1,7,2,7
"618",2,7,31,4e+05,0,0,0,0,0,0,1,1,9,5,7
"619",1,7,32,390000,0,0,0,0,0,0,1,1,11,3,7
"620",1,7,67,350000,0,0,0,0,0,0,1,2,1,5,7
"621",1,7,56,5e+05,0,0,0,0,0,0,1,2,11,2,7
"622",1,7,59,343626,0,0,0,0,0,0,1,2,7,2,7
"623",1,7,39,6e+05,0,0,0,0,0,0,1,2,11,4,7
"624",1,7,48,5e+05,0,0,0,0,0,0,1,1,7,5,7
"625",2,7,48,240000,0,0,0,0,0,0,1,1,7,5,7
"626",1,7,31,4e+05,0,0,0,0,0,0,1,1,11,5,7
"627",2,7,22,2e+05,0,0,0,0,0,0,1,1,12,2,7
"628",1,7,38,4e+05,0,0,0,0,0,0,1,1,9,5,7
"629",2,7,47,120000,0,0,0,0,0,1,0,1,7,2,6
"630",1,7,40,4e+05,0,0,0,0,0,0,1,1,9,5,7
"631",2,7,58,4e+05,0,0,0,0,0,0,1,1,11,5,7
"632",2,7,25,435000,0,0,0,0,0,0,1,1,12,5,7
"633",1,7,50,1200000,0,0,0,0,0,0,1,1,11,5,7
"634",2,7,46,2e+05,0,0,0,0,0,0,1,1,9,5,7
"635",2,7,66,50000,0,0,0,0,0,0,1,1,7,1,7
"636",1,7,44,5e+05,0,0,0,0,0,0,1,2,7,2,7
"637",1,7,27,460000,0,0,0,0,0,0,1,2,9,5,7
"638",1,7,52,550000,0,0,0,0,0,0,1,2,9,5,7
"639",2,7,56,4e+05,0,0,0,0,0,0,1,2,9,5,7
"640",1,7,63,3e+05,0,0,0,0,0,0,1,2,7,5,7
"641",2,7,54,3e+05,0,0,0,0,0,0,1,2,9,2,7
"642",1,7,44,3e+05,0,0,0,0,0,0,1,2,7,5,7
"643",1,7,50,5e+05,0,0,0,0,0,0,1,2,13,5,7
"644",1,7,66,220000,0,0,0,0,0,0,1,1,7,5,7
"645",1,7,58,250000,0,0,0,0,0,0,1,1,9,5,7
"646",1,7,58,2e+05,0,0,0,0,0,0,1,1,1,5,7
"647",1,7,29,320000,0,0,0,0,0,0,1,1,11,5,7
"648",1,7,41,5e+05,0,0,0,0,0,0,1,1,9,5,7
"649",1,7,41,8e+05,0,0,0,0,0,0,1,1,7,2,7
"650",1,7,67,370000,0,0,0,0,0,0,1,1,7,5,7
"651",1,7,22,370000,0,0,0,0,0,0,1,1,11,5,7
"652",1,7,76,499691.966803432,0,0,0,0,0,0,1,1,7,5,7
"653",2,7,47,499691.966803432,0,0,0,0,0,0,1,1,9,5,7
"654",2,7,22,499691.966803432,0,0,0,0,0,0,1,1,12,5,7
"655",2,7,20,499691.966803432,0,0,0,0,0,0,1,1,11,5,7
"656",1,7,38,5e+05,0,0,0,0,0,0,1,1,9,5,7
"657",2,7,33,450000,0,0,0,0,0,0,1,1,13,5,7
"658",2,7,57,499691.966803432,1,0,0,0,0,0,0,1,7,7,1
"659",1,7,68,380000,0,0,0,0,0,0,1,1,6,5,7
"660",2,7,43,2e+05,0,0,0,0,0,0,1,1,7,5,7
"661",1,7,18,499691.966803432,0,0,0,0,0,0,1,1,9,5,7
"662",1,7,29,6e+05,0,0,0,0,0,0,1,1,12,5,7
"663",2,7,37,1e+06,0,0,0,0,0,0,1,1,13,5,7
"664",2,7,57,450000,0,0,0,0,0,0,1,1,9,5,7
"665",1,7,50,450000,0,0,0,0,0,0,1,1,9,5,7
"666",1,7,35,1e+06,0,0,0,0,0,0,1,1,9,5,7
"667",2,7,52,1500000,0,0,0,0,0,0,1,1,13,4,7
"668",1,7,34,410000,0,0,0,0,0,0,1,1,7,2,7
"669",2,7,46,410000,0,0,0,0,0,0,1,1,9,5,7
"670",1,7,55,4e+05,0,0,0,0,0,0,1,1,9,2,7
"671",2,7,42,4e+05,0,0,0,0,0,0,1,1,13,5,7
"672",1,7,43,6e+05,0,0,0,0,0,0,1,1,9,2,7
"673",2,7,34,5e+05,0,0,0,0,0,0,1,1,12,5,7
"674",2,7,54,1200000,0,0,0,0,0,0,1,1,13,3,7
"675",2,7,28,6e+05,0,0,0,0,0,0,1,1,14,3,7
"676",1,7,38,650000,0,0,0,0,0,0,1,1,12,2,7
"677",2,7,32,450000,0,0,0,0,0,0,1,1,13,1,7
"678",1,7,28,8e+05,0,0,0,0,0,0,1,1,13,4,7
"679",2,7,26,8e+05,0,0,0,0,0,0,1,1,13,1,7
"680",2,7,52,5e+05,0,0,0,0,0,0,1,1,13,1,7
"681",2,7,58,2e+05,0,0,0,0,0,0,1,1,9,1,7
"682",1,7,58,5e+05,0,0,0,0,0,0,1,1,9,5,7
"683",2,7,70,3e+05,0,0,0,0,0,0,1,1,7,2,7
"684",2,7,43,450000,0,0,0,0,0,0,1,1,13,5,7
"685",1,7,46,6e+05,0,0,0,0,0,0,1,1,13,2,7
"686",1,7,26,6e+05,0,0,0,0,0,0,1,1,13,2,7
"687",2,7,36,4e+05,0,0,0,0,0,0,1,1,13,5,7
"688",2,7,60,50000,0,0,0,0,0,0,1,1,13,2,7
"689",1,7,68,5e+05,0,0,0,0,0,0,1,1,10,1,7
"690",1,7,61,3e+06,0,0,0,0,0,0,1,1,13,5,7
"691",2,7,34,8e+05,0,0,0,0,0,0,1,1,13,4,7
"692",1,7,34,5e+05,0,0,0,0,0,0,1,1,13,5,7
"693",1,7,73,3e+05,0,0,0,0,0,0,1,1,7,1,7
"694",2,7,45,4e+05,0,0,0,0,0,0,1,1,9,5,7
"695",1,7,57,1e+05,0,0,0,0,0,0,1,2,7,2,7
"696",2,7,56,205000,0,0,0,0,0,0,1,2,7,7,7
"697",1,7,56,480000,0,0,0,0,0,0,1,2,7,5,7
"698",1,7,38,3e+05,0,0,0,0,0,0,1,2,11,2,7
"699",1,7,70,4e+05,0,0,0,0,0,0,1,2,6,5,7
"700",1,7,34,5e+05,0,0,0,0,0,0,1,2,12,4,7
"701",1,7,28,4e+05,0,0,0,0,0,0,1,2,7,5,7
"702",2,7,40,4e+05,0,0,0,0,0,0,1,2,11,4,7
"703",2,7,49,60000,1,0,0,0,0,0,0,2,9,2,1
"704",1,7,64,420000,1,0,0,0,0,0,0,2,7,5,1
"705",1,7,35,4e+05,0,0,0,0,0,0,1,2,9,3,7
"706",1,7,29,4e+05,0,0,0,0,0,0,1,2,9,5,7
"707",1,7,63,4e+05,0,0,0,0,0,0,1,2,6,3,7
"708",1,7,39,5e+05,0,0,0,0,0,0,1,2,9,5,7
"709",1,7,55,499691.966803432,0,0,0,0,0,0,1,2,7,1,7
"710",1,7,45,425000,0,0,0,0,0,0,1,2,9,5,7
"711",1,7,19,540000,0,0,0,0,0,0,1,2,11,5,7
"712",1,7,53,210000,0,0,0,0,0,0,1,2,1,5,7
"713",1,7,38,265000,0,0,0,0,0,0,1,2,1,5,7
"714",1,7,46,530000,0,0,0,0,0,0,1,2,9,2,7
"715",2,7,43,180000,0,0,0,0,0,0,1,2,9,5,7
"716",2,7,23,499691.966803432,0,0,0,0,0,0,1,2,11,5,7
"717",1,7,42,5e+05,0,0,0,0,0,0,1,2,7,5,7
"718",1,7,41,2159108,0,0,0,0,0,0,1,2,9,3,7
"719",2,7,65,2e+05,0,0,0,0,0,0,1,2,7,5,7
"720",2,7,67,499691.966803432,0,0,0,0,0,0,1,2,7,5,7
"721",2,7,58,320000,0,0,0,0,0,0,1,2,7,5,7
"722",1,7,58,1e+05,0,0,0,0,0,0,1,2,7,2,7
"723",1,7,50,3e+05,0,0,0,0,0,0,1,2,9,5,7
"724",1,7,59,4e+05,0,0,0,0,0,0,1,2,7,5,7
"725",1,7,62,380000,0,0,0,0,0,0,1,1,7,5,7
"726",1,7,30,5e+05,0,0,0,0,0,0,1,1,9,2,7
"727",2,7,20,499691.966803432,0,0,0,0,0,0,1,1,12,5,7
"728",2,7,64,480000,0,0,0,0,0,0,1,1,7,5,7
"729",1,7,40,450000,0,0,0,0,0,0,1,1,9,5,7
"730",2,7,43,2e+05,0,0,0,0,0,0,1,1,9,5,7
"731",1,7,63,2e+05,0,0,0,0,0,0,1,1,6,5,7
"732",2,7,33,5e+05,0,0,0,0,0,0,1,1,12,3,7
"733",1,7,25,4e+05,0,0,0,0,0,0,1,1,9,5,7
"734",2,7,51,450000,0,0,0,0,0,0,1,1,9,5,7
"735",1,7,48,8e+05,0,0,0,0,0,0,1,1,11,4,7
"736",1,7,23,2e+05,0,0,0,0,0,0,1,1,12,5,7
"737",1,7,62,390000,0,0,0,0,1,0,0,1,9,5,5
"738",1,7,35,802240,0,0,0,0,0,0,1,1,11,5,7
"739",2,7,57,3200000,0,0,0,0,0,0,1,1,13,5,7
"740",1,7,63,1500000,0,0,0,0,0,0,1,1,13,3,7
"741",1,7,30,1e+06,0,0,0,0,0,0,1,1,13,2,7
"742",1,7,21,80000,0,0,0,0,0,0,1,1,13,5,7
"743",2,7,57,3e+05,0,0,0,0,0,0,1,1,13,2,7
"744",1,7,27,5e+05,0,0,0,0,0,0,1,1,13,5,7
"745",1,7,24,450000,0,0,0,0,0,0,1,1,12,5,7
"746",1,7,50,4e+05,0,0,0,0,0,0,1,1,9,5,7
"747",2,7,33,480000,0,0,0,0,0,0,1,1,12,3,7
"748",2,7,64,230000,0,0,0,0,0,0,1,1,9,5,7
"749",1,7,30,4e+05,0,0,0,0,0,0,1,1,13,2,7
"750",1,7,40,7e+05,0,0,0,0,0,0,1,1,7,4,7
"751",1,7,20,3e+05,0,0,0,0,0,0,1,1,11,2,7
"752",2,7,44,90000,0,0,0,0,0,0,1,1,7,2,7
"753",1,7,47,5e+05,0,0,0,0,0,0,1,1,7,5,7
"754",2,7,41,6e+05,0,0,0,0,0,0,1,1,13,4,7
"755",1,7,29,4e+05,0,0,0,0,0,0,1,1,11,5,7
"756",1,7,50,380000,0,0,0,0,0,0,1,1,9,5,7
"757",2,7,30,410000,0,0,0,0,0,0,1,1,11,5,7
"758",2,7,24,1e+06,0,0,0,0,0,0,1,1,13,5,7
"759",1,7,46,1e+06,0,0,0,0,0,0,1,1,11,1,7
"760",1,7,19,499691.966803432,0,0,0,0,0,0,1,1,9,4,7
"761",1,7,38,380000,0,0,0,0,0,0,1,1,9,4,7
"762",1,7,45,6e+05,0,0,0,0,0,0,1,1,9,5,7
"763",1,7,62,380000,0,0,0,0,0,0,1,1,7,5,7
"764",1,7,52,499691.966803432,0,0,0,0,0,0,1,1,9,9,7
"765",2,7,46,550000,0,0,0,0,0,0,1,1,11,5,7
"766",1,7,53,480000,0,0,0,0,0,0,1,1,11,5,7
"767",2,7,50,80000,0,0,0,0,0,0,1,1,11,2,7
"768",1,7,48,650000,0,0,0,0,0,0,1,1,11,5,7
"769",2,7,44,280000,0,0,0,0,0,0,1,1,11,5,7
"770",2,7,48,416000,0,0,0,0,0,0,1,1,7,5,7
"771",2,7,52,5e+05,0,0,0,0,0,0,1,1,9,5,7
"772",1,7,41,6e+05,0,0,0,0,0,0,1,1,9,5,7
"773",1,7,31,5e+05,0,0,0,0,0,0,1,1,9,2,7
"774",2,7,33,6e+05,0,0,0,0,0,0,1,1,12,5,7
"775",1,7,36,5e+05,0,0,0,0,0,0,1,1,12,5,7
"776",1,7,27,1e+06,0,0,0,0,0,0,1,1,11,5,7
"777",1,7,25,3e+05,0,0,0,0,0,0,1,1,9,5,7
"778",2,7,61,3e+05,0,0,0,0,0,0,1,1,7,2,7
"779",2,7,30,850000,0,0,0,0,0,0,1,1,13,3,7
"780",1,7,38,4e+05,0,0,0,0,0,0,1,1,9,5,7
"781",1,7,80,4e+05,0,0,0,0,0,0,1,1,6,5,7
