"","sexo","region","edad","yoprcor","s31c1","zona","e6a","o15","yoprcoripc"
"6526",2,7,33,150000,7,2,7,5,207153.004688166
"6527",2,7,31,150000,7,2,9,5,207153.004688166
"6528",1,7,32,150000,7,2,7,5,207153.004688166
"6529",1,7,51,241000,7,2,7,5,332825.82753232
"6530",1,7,30,750000,7,2,15,5,1035765.02344083
"6531",1,7,59,2e+05,7,2,7,2,276204.006250888
"6532",2,7,28,530000,7,2,11,5,731940.616564853
"6533",1,7,21,4e+05,7,2,11,5,552408.012501776
"6534",1,7,52,241000,7,2,9,5,332825.82753232
"6535",1,7,26,280000,7,2,9,5,386685.608751243
"6536",1,7,52,2e+05,7,2,9,5,276204.006250888
"6537",2,7,50,240000,7,2,9,5,331444.807501065
"6538",1,7,33,2e+05,7,2,9,5,276204.006250888
"6539",2,7,25,270000,7,2,9,3,372875.408438699
"6540",1,7,30,180000,7,2,7,5,248583.605625799
"6541",2,7,41,180000,7,2,7,5,248583.605625799
"6542",1,7,49,241000,7,2,9,5,332825.82753232
"6543",1,7,66,3e+05,7,2,9,5,414306.009376332
"6544",2,7,38,312000,7,2,9,5,430878.249751385
"6545",1,7,75,3e+05,7,2,1,2,414306.009376332
"6546",1,7,35,350000,7,2,7,5,483357.010939054
"6547",1,7,62,350000,7,2,1,5,483357.010939054
"6548",1,7,51,8e+05,7,2,7,2,1104816.02500355
"6549",1,7,25,5e+05,7,2,12,5,690510.01562722
"6550",1,7,58,240000,7,2,7,5,331444.807501065
"6551",1,7,46,4e+05,7,2,11,2,552408.012501776
"6552",2,7,45,380000,7,2,11,5,524787.611876687
"6553",2,7,55,2e+05,7,2,15,1,276204.006250888
"6554",1,7,64,241000,7,2,7,5,332825.82753232
"6555",2,7,26,241000,7,2,9,5,332825.82753232
"6556",1,7,63,2e+05,7,2,7,2,276204.006250888
"6557",2,7,62,750000,7,2,17,4,1035765.02344083
"6558",2,7,56,1100000,7,2,13,3,1519122.03437988
"6559",1,7,40,240000,7,2,9,5,331444.807501065
"6560",2,7,38,120000,7,2,9,5,165722.403750533
"6561",1,7,60,350000,7,2,9,2,483357.010939054
"6562",1,7,41,375000,7,2,9,5,517882.511720415
"6563",2,7,35,30000,1,2,9,2,41430.6009376332
"6564",1,7,47,4e+05,7,2,9,5,552408.012501776
"6565",1,7,68,3e+05,7,2,13,5,414306.009376332
"6566",2,7,53,320000,7,2,7,5,441926.410001421
"6567",1,7,35,1e+05,7,2,7,2,138102.003125444
"6568",1,7,50,33000,7,2,7,2,45573.6610313965
"6569",1,7,26,2e+05,7,2,7,5,276204.006250888
"6570",2,7,19,50000,7,2,7,7,69051.001562722
"6571",1,7,48,241000,7,2,9,5,332825.82753232
"6572",1,7,46,250000,7,2,9,5,345255.00781361
"6573",2,7,41,250000,7,2,9,2,345255.00781361
"6574",2,7,21,250000,7,2,9,5,345255.00781361
"6575",1,7,40,3e+05,7,2,7,2,414306.009376332
"6576",1,7,35,5e+05,7,2,9,5,690510.01562722
"6577",2,7,34,4e+05,7,2,13,3,552408.012501776
"6578",1,7,33,240000,7,2,7,5,331444.807501065
"6579",2,7,42,60000,7,2,7,5,82861.2018752664
"6580",2,7,42,198000,7,2,9,3,273441.966188379
"6581",2,7,37,780000,7,2,15,5,1077195.62437846
"6582",1,7,49,190000,7,2,7,5,262393.805938343
"6583",2,7,34,190000,7,2,7,5,262393.805938343
"6584",1,7,49,240000,7,2,7,5,331444.807501065
"6585",1,7,44,2e+05,7,2,9,2,276204.006250888
"6586",1,7,28,240000,7,2,9,2,331444.807501065
"6587",1,7,63,240000,7,2,7,1,331444.807501065
"6588",1,7,26,240000,7,2,9,1,331444.807501065
"6589",1,7,66,250000,7,2,7,5,345255.00781361
"6590",1,7,37,250000,7,2,7,5,345255.00781361
"6591",1,7,44,250000,7,2,7,5,345255.00781361
"6592",1,7,53,240000,7,2,7,5,331444.807501065
"6593",1,7,33,7e+05,7,2,11,5,966714.021878108
"6594",2,7,33,2e+05,7,2,14,3,276204.006250888
"6595",1,7,48,245000,7,1,7,5,338349.907657338
"6596",1,7,54,2e+05,7,1,9,2,276204.006250888
"6597",2,7,28,871923,7,1,14,3,1204143.12871146
"6598",1,7,69,280000,6,1,6,2,386685.608751243
"6599",1,7,58,3e+05,7,1,15,1,414306.009376332
"6600",2,7,58,6e+05,7,1,11,5,828612.018752664
"6601",2,7,21,2e+05,7,1,14,5,276204.006250888
"6602",1,7,73,240000,7,1,6,5,331444.807501065
"6603",2,7,73,150000,7,1,6,7,207153.004688166
"6604",2,7,50,245000,7,1,7,5,338349.907657338
"6605",1,7,63,245000,7,1,6,5,338349.907657338
"6606",1,7,61,240000,7,1,12,5,331444.807501065
"6607",2,7,43,245000,7,1,9,5,338349.907657338
"6608",2,7,49,4000,7,1,7,5,5524.08012501776
"6609",1,7,63,245000,7,1,6,5,338349.907657338
"6610",1,7,61,260000,7,1,7,5,359065.208126154
"6611",1,7,43,7e+05,7,1,9,8,966714.021878108
"6612",2,7,39,280000,7,1,9,5,386685.608751243
"6613",1,7,51,550000,7,1,9,2,759561.017189942
"6614",1,7,51,245000,7,1,7,5,338349.907657338
"6615",1,7,23,245000,7,1,9,5,338349.907657338
"6616",1,7,18,240000,7,1,7,5,331444.807501065
"6617",2,7,20,240000,7,1,7,5,331444.807501065
"6618",2,7,49,90000,7,1,7,5,124291.8028129
"6619",1,7,43,5e+05,7,1,9,5,690510.01562722
"6620",1,7,20,4e+05,7,1,9,8,552408.012501776
"6621",2,7,42,180000,7,1,9,5,248583.605625799
"6622",2,7,57,210000,7,1,11,5,290014.206563432
"6623",1,7,24,8e+05,7,1,14,1,1104816.02500355
"6624",2,7,32,70000,7,1,9,5,96671.4021878108
"6625",1,7,27,331682.693154403,7,1,9,5,458060.44326665
"6626",2,7,45,241000,7,1,9,5,332825.82753232
"6627",1,7,52,180000,7,1,9,2,248583.605625799
"6628",2,7,54,3e+05,7,1,13,3,414306.009376332
"6629",1,7,27,4e+05,7,1,15,3,552408.012501776
"6630",1,7,59,265000,6,1,9,3,365970.308282426
"6631",2,7,27,420000,7,1,15,3,580028.413126865
"6632",1,7,56,803596,7,1,9,1,1109782.17303594
"6633",1,7,40,1900000,7,1,15,5,2623938.05938343
"6634",1,7,51,60000,7,1,9,5,82861.2018752664
"6635",2,7,43,5e+05,7,1,13,3,690510.01562722
"6636",1,7,48,245000,7,1,9,5,338349.907657338
"6637",2,7,44,245000,7,1,9,3,338349.907657338
"6638",1,7,55,258718,7,1,9,3,357294.740446086
"6639",2,7,19,50000,7,1,11,5,69051.001562722
"6640",1,7,59,2e+05,7,1,7,5,276204.006250888
"6641",1,7,27,2e+05,7,1,11,5,276204.006250888
"6642",1,7,24,250000,7,1,9,5,345255.00781361
"6643",2,7,42,270000,7,1,9,5,372875.408438699
"6644",1,7,24,80000,4,1,5,5,110481.602500355
"6645",1,7,41,245000,7,1,7,5,338349.907657338
"6646",2,7,27,245000,7,1,7,5,338349.907657338
"6647",2,7,50,245000,7,1,7,5,338349.907657338
"6648",2,7,29,245000,7,1,9,5,338349.907657338
"6649",1,7,24,245000,7,1,11,5,338349.907657338
"6650",2,7,25,245000,7,1,11,2,338349.907657338
"6651",1,7,22,245000,7,1,11,5,338349.907657338
"6652",2,7,36,180000,7,1,9,5,248583.605625799
"6653",2,7,49,245000,7,1,9,5,338349.907657338
"6654",1,7,27,2e+05,7,1,11,2,276204.006250888
"6655",2,7,57,250000,1,1,7,5,345255.00781361
"6656",1,7,60,2e+05,7,1,1,5,276204.006250888
"6657",2,7,53,245000,7,1,7,5,338349.907657338
"6658",2,7,33,245000,7,1,7,5,338349.907657338
"6659",1,7,67,450000,7,1,6,2,621459.014064498
"6660",1,7,48,280000,7,1,7,5,386685.608751243
"6661",2,7,40,180000,7,1,7,7,248583.605625799
"6662",1,7,32,222120,7,1,9,5,306752.169342236
"6663",1,7,24,245000,7,1,9,5,338349.907657338
"6664",2,7,60,160000,7,1,9,5,220963.20500071
"6665",1,7,52,245000,7,1,9,5,338349.907657338
"6666",1,7,50,140000,1,1,7,5,193342.804375622
"6667",2,7,37,430000,7,1,13,3,593838.613439409
"6668",1,7,69,6e+05,7,1,8,1,828612.018752664
"6669",1,7,43,1150000,7,1,15,5,1588173.03594261
"6670",1,7,61,350000,6,1,10,3,483357.010939054
"6671",1,7,61,241000,5,1,6,5,332825.82753232
"6672",2,7,51,241000,7,1,7,7,332825.82753232
"6673",1,7,26,340000,5,1,9,5,469546.810626509
"6674",1,7,60,218173,7,1,1,5,301301.283278875
"6675",1,7,44,240000,7,1,9,5,331444.807501065
"6676",2,7,38,464000,1,1,11,5,640793.29450206
"6677",2,7,49,241000,7,1,11,5,332825.82753232
"6678",2,7,23,145000,7,1,13,3,200247.904531894
"6679",2,7,46,241000,7,1,7,7,332825.82753232
"6680",2,7,39,51000,7,1,9,5,70432.0215939764
"6681",1,7,31,241000,6,1,9,5,332825.82753232
"6682",1,7,47,241000,7,1,9,5,332825.82753232
"6683",1,7,46,235069,7,1,7,5,324634.99772695
"6684",2,7,47,1e+05,7,1,7,5,138102.003125444
"6685",2,7,23,180000,7,1,12,5,248583.605625799
"6686",1,7,35,245722,7,1,7,5,339347.004119903
"6687",2,7,27,180000,7,1,12,2,248583.605625799
"6688",1,7,34,320000,7,1,7,5,441926.410001421
"6689",1,7,41,450000,7,1,9,5,621459.014064498
"6690",2,7,40,380000,7,1,11,5,524787.611876687
"6691",1,7,41,241000,7,1,9,5,332825.82753232
"6692",1,7,51,3e+05,1,1,7,5,414306.009376332
"6693",2,7,26,241000,7,1,9,5,332825.82753232
"6694",1,7,23,331682.693154403,7,1,11,2,458060.44326665
"6695",1,7,66,260000,7,1,7,5,359065.208126154
"6696",2,7,54,120000,7,1,7,5,165722.403750533
"6697",1,7,28,350000,7,1,11,5,483357.010939054
"6698",1,7,37,245000,7,1,9,5,338349.907657338
"6699",1,7,63,125000,7,1,6,2,172627.503906805
"6700",1,7,33,244000,7,1,9,5,336968.887626083
"6701",2,7,26,244000,7,1,9,5,336968.887626083
"6702",1,7,23,3e+05,7,1,9,5,414306.009376332
"6703",1,7,76,8e+05,7,2,15,2,1104816.02500355
"6704",1,7,36,350000,7,2,9,5,483357.010939054
"6705",2,7,31,288000,7,2,13,3,397733.769001279
"6706",1,7,49,331682.693154403,7,2,12,2,458060.44326665
"6707",1,7,62,241000,7,2,7,5,332825.82753232
"6708",1,7,72,2e+06,6,2,9,2,2762040.06250888
"6709",1,7,54,140000,7,2,7,5,193342.804375622
"6710",1,7,55,240000,7,2,7,5,331444.807501065
"6711",1,7,55,6e+05,6,2,9,2,828612.018752664
"6712",2,7,22,158111,6,2,13,5,218354.458161671
"6713",1,7,69,240000,7,2,6,5,331444.807501065
"6714",1,7,75,360000,7,2,7,2,497167.211251598
"6715",1,7,59,241000,7,2,7,5,332825.82753232
"6716",1,7,34,247527,7,2,9,5,341839.745276318
"6717",2,7,26,430000,6,2,13,3,593838.613439409
"6718",1,7,75,302393,7,2,6,2,417610.790311124
"6719",1,7,59,84000,6,2,7,5,116005.682625373
"6720",1,7,51,255000,7,2,9,2,352160.107969882
"6721",1,7,24,129925,7,2,9,2,179429.027560733
"6722",1,7,67,3e+05,7,2,8,1,414306.009376332
"6723",2,7,59,236053,2,2,9,2,325993.921437704
"6724",2,7,38,4e+05,7,2,15,5,552408.012501776
"6725",1,7,25,6e+05,7,2,15,3,828612.018752664
"6726",1,7,66,260000,7,2,6,5,359065.208126154
"6727",1,7,52,250000,7,2,1,5,345255.00781361
"6728",1,7,65,250000,6,2,6,5,345255.00781361
"6729",1,7,44,320000,2,2,1,5,441926.410001421
"6730",2,7,41,250000,7,2,11,5,345255.00781361
"6731",2,7,20,250000,7,2,14,5,345255.00781361
"6732",1,7,35,250000,7,2,9,5,345255.00781361
"6733",1,7,28,250000,7,2,11,5,345255.00781361
"6734",1,7,62,240000,7,2,7,5,331444.807501065
"6735",1,7,38,240000,3,2,7,5,331444.807501065
"6736",1,7,40,7e+05,7,2,13,5,966714.021878108
"6737",1,7,63,2e+05,6,2,6,2,276204.006250888
"6738",1,7,43,30000,7,2,7,5,41430.6009376332
"6739",2,7,42,25000,7,2,7,5,34525.500781361
"6740",1,7,55,331682.693154403,6,2,7,2,458060.44326665
"6741",2,7,52,70000,6,2,7,5,96671.4021878108
"6742",1,7,56,240000,7,2,7,5,331444.807501065
"6743",2,7,28,5e+05,7,2,14,3,690510.01562722
"6744",1,7,30,480000,7,2,14,5,662889.615002131
"6745",1,7,30,241000,7,2,9,5,332825.82753232
"6746",1,7,61,241000,6,2,7,5,332825.82753232
"6747",2,7,23,192000,7,2,14,3,265155.846000852
"6748",1,7,41,331682.693154403,7,2,11,5,458060.44326665
"6749",2,7,37,331682.693154403,7,2,11,5,458060.44326665
"6750",2,7,17,331682.693154403,7,2,7,5,458060.44326665
"6751",1,7,57,241000,7,2,7,5,332825.82753232
"6752",1,7,64,241000,7,2,7,5,332825.82753232
"6753",1,7,41,2e+05,7,2,9,5,276204.006250888
"6754",2,7,40,80000,7,2,7,5,110481.602500355
"6755",1,7,54,240000,7,2,7,5,331444.807501065
"6756",1,7,33,331682.693154403,7,2,7,5,458060.44326665
"6757",2,7,36,331682.693154403,7,2,9,5,458060.44326665
"6758",2,7,38,331682.693154403,7,2,9,5,458060.44326665
"6759",1,7,47,80000,1,2,7,2,110481.602500355
"6760",1,7,60,180000,7,2,7,5,248583.605625799
"6761",1,7,45,280000,7,2,7,5,386685.608751243
"6762",2,7,41,2e+05,7,2,7,2,276204.006250888
"6763",2,7,49,20000,7,2,7,5,27620.4006250888
"6764",1,7,16,331682.693154403,7,2,7,5,458060.44326665
"6765",1,7,67,260000,7,2,7,5,359065.208126154
"6766",1,7,20,260000,7,2,14,5,359065.208126154
"6767",2,7,23,70000,7,2,14,5,96671.4021878108
"6768",1,7,54,270000,7,2,7,5,372875.408438699
"6769",1,7,39,3e+05,7,2,11,2,414306.009376332
"6770",2,7,37,250000,7,2,11,2,345255.00781361
"6771",1,7,64,245000,7,2,6,5,338349.907657338
"6772",2,7,58,180000,7,2,9,1,248583.605625799
"6773",1,7,23,280000,7,2,11,5,386685.608751243
"6774",2,7,18,120000,7,2,7,1,165722.403750533
"6775",1,7,26,331682.693154403,7,2,7,5,458060.44326665
"6776",2,7,79,60000,7,2,7,1,82861.2018752664
"6777",1,7,46,241000,7,2,7,5,332825.82753232
"6778",1,7,47,241000,7,2,7,5,332825.82753232
"6779",1,7,56,4e+05,7,2,7,5,552408.012501776
"6780",2,7,54,3e+05,7,2,7,5,414306.009376332
"6781",2,7,24,331682.693154403,7,2,9,7,458060.44326665
"6782",1,7,58,180000,7,2,7,5,248583.605625799
"6783",2,7,23,50000,7,2,11,5,69051.001562722
"6784",2,7,68,40000,7,2,7,2,55240.8012501776
"6785",1,7,60,160000,1,2,7,5,220963.20500071
"6786",1,7,50,241000,7,2,7,5,332825.82753232
"6787",1,7,58,241000,6,2,9,5,332825.82753232
"6788",2,7,32,241000,7,2,11,5,332825.82753232
"6789",1,7,38,150000,7,2,9,5,207153.004688166
"6790",1,7,19,80000,7,2,9,2,110481.602500355
"6791",2,7,25,110000,7,2,9,2,151912.203437988
"6792",1,7,57,220000,7,2,9,5,303824.406875977
"6793",2,7,51,220000,7,2,9,5,303824.406875977
"6794",1,7,20,241000,7,2,11,5,332825.82753232
"6795",2,7,37,427000,7,2,14,5,589695.553345646
"6796",1,7,40,60000,7,2,9,5,82861.2018752664
"6797",1,7,35,280000,2,2,9,2,386685.608751243
"6798",2,7,68,240000,1,2,9,5,331444.807501065
"6799",1,7,32,60000,7,2,9,5,82861.2018752664
"6800",2,7,48,95000,5,2,7,5,131196.902969172
"6801",1,7,48,331682.693154403,7,2,11,9,458060.44326665
"6802",1,7,26,50000,7,2,11,5,69051.001562722
"6803",1,7,43,6e+05,7,2,7,5,828612.018752664
"6804",1,7,53,250000,7,2,7,5,345255.00781361
"6805",1,7,53,6e+05,7,2,7,2,828612.018752664
"6806",1,7,53,330000,7,2,9,5,455736.610313965
"6807",2,7,28,4e+05,7,2,15,2,552408.012501776
"6808",1,7,25,250000,7,2,7,5,345255.00781361
"6809",1,7,23,250000,7,2,7,5,345255.00781361
"6810",1,7,53,350000,7,2,7,5,483357.010939054
"6811",2,7,60,230000,7,2,9,5,317634.607188521
"6812",1,7,40,70000,7,2,9,5,96671.4021878108
"6813",1,7,34,250000,7,2,9,5,345255.00781361
"6814",1,7,72,8e+05,7,2,6,2,1104816.02500355
"6815",1,7,18,243000,7,2,7,5,335587.867594829
"6816",1,7,48,331682.693154403,7,2,7,2,458060.44326665
"6817",1,7,54,411324,6,2,9,5,568046.683335701
"6818",1,7,21,5e+05,7,2,11,5,690510.01562722
"6819",1,7,44,560000,7,2,9,5,773371.217502486
"6820",2,7,27,440000,7,2,11,3,607648.813751953
"6821",1,7,50,241000,7,2,11,5,332825.82753232
"6822",1,7,58,150000,7,1,9,2,207153.004688166
"6823",2,7,55,150000,7,1,7,2,207153.004688166
"6824",2,7,32,250000,7,1,12,5,345255.00781361
"6825",1,7,36,4e+05,7,1,11,1,552408.012501776
"6826",2,7,26,22500,7,1,9,5,31072.9507032249
"6827",1,7,53,250000,7,1,7,5,345255.00781361
"6828",2,7,46,150000,7,1,7,5,207153.004688166
"6829",2,7,17,1e+05,7,1,11,5,138102.003125444
"6830",2,7,47,331682.693154403,5,1,7,2,458060.44326665
"6831",1,7,45,3e+05,7,1,7,5,414306.009376332
"6832",1,7,23,380000,7,1,9,5,524787.611876687
"6833",2,7,38,3e+05,7,1,9,2,414306.009376332
"6834",1,7,45,5e+05,7,1,11,5,690510.01562722
"6835",2,7,34,2e+05,7,1,11,5,276204.006250888
"6836",2,7,42,130000,7,1,9,7,179532.604063077
"6837",2,7,19,3e+05,7,1,11,5,414306.009376332
"6838",2,7,50,1e+05,7,1,7,5,138102.003125444
"6839",2,7,23,1e+05,7,1,9,5,138102.003125444
"6840",1,7,37,245000,7,1,7,5,338349.907657338
"6841",1,7,38,280000,7,1,7,5,386685.608751243
"6842",2,7,42,120000,7,1,7,7,165722.403750533
"6843",1,7,24,3e+05,7,1,11,5,414306.009376332
"6844",2,7,21,50000,7,1,9,5,69051.001562722
"6845",2,7,37,160000,7,1,11,5,220963.20500071
"6846",2,7,34,250000,7,1,9,5,345255.00781361
"6847",2,7,15,20000,7,1,9,5,27620.4006250888
"6848",1,7,25,260000,7,1,11,5,359065.208126154
"6849",2,7,19,260000,7,1,11,5,359065.208126154
"6850",1,7,52,2e+05,7,1,7,5,276204.006250888
"6851",2,7,60,7e+05,7,1,15,5,966714.021878108
"6852",1,7,19,245000,7,1,11,5,338349.907657338
"6853",1,7,51,6e+05,7,1,11,3,828612.018752664
"6854",2,7,53,30000,7,1,11,2,41430.6009376332
"6855",2,7,27,1200000,7,1,11,3,1657224.03750533
"6856",2,7,61,380000,7,1,7,2,524787.611876687
"6857",2,7,61,240000,7,1,9,1,331444.807501065
"6858",2,7,80,3e+05,1,1,6,1,414306.009376332
"6859",2,7,49,80000,5,1,7,5,110481.602500355
"6860",1,7,55,3e+05,7,1,9,5,414306.009376332
"6861",2,7,52,240000,7,1,11,5,331444.807501065
"6862",2,7,49,4e+05,7,1,11,3,552408.012501776
"6863",1,7,50,2e+05,7,1,9,5,276204.006250888
"6864",1,7,53,25000,7,1,7,2,34525.500781361
"6865",2,7,65,1e+05,7,1,7,1,138102.003125444
"6866",2,7,53,1e+05,7,1,7,5,138102.003125444
"6867",1,7,35,3e+05,7,1,7,5,414306.009376332
"6868",2,7,40,96000,7,1,7,5,132577.923000426
"6869",1,7,56,240000,7,1,9,5,331444.807501065
"6870",1,7,52,3e+05,7,1,7,5,414306.009376332
"6871",1,7,32,260000,7,1,11,5,359065.208126154
"6872",2,7,38,245000,7,1,11,3,338349.907657338
"6873",1,7,57,60000,7,1,9,5,82861.2018752664
"6874",1,7,52,331682.693154403,7,1,7,5,458060.44326665
"6875",2,7,56,331682.693154403,7,1,7,5,458060.44326665
"6876",1,7,41,280000,7,1,9,5,386685.608751243
"6877",1,7,30,240000,7,1,7,5,331444.807501065
"6878",2,7,23,180000,7,1,12,5,248583.605625799
"6879",2,7,31,240000,7,1,9,5,331444.807501065
"6880",1,7,61,6e+05,7,1,9,1,828612.018752664
"6881",2,7,68,3e+05,7,1,7,2,414306.009376332
"6882",2,7,40,750000,7,1,15,5,1035765.02344083
"6883",1,7,44,1300000,7,1,9,2,1795326.04063077
"6884",1,7,46,4e+05,7,1,9,2,552408.012501776
"6885",1,7,35,360000,7,1,7,5,497167.211251598
"6886",2,7,36,240000,7,1,9,2,331444.807501065
"6887",2,7,57,520000,7,1,9,3,718130.416252309
"6888",2,7,25,4e+05,7,1,15,3,552408.012501776
"6889",2,7,47,2e+05,7,1,9,3,276204.006250888
"6890",1,7,47,250000,7,1,9,5,345255.00781361
"6891",1,7,59,8e+05,1,1,9,2,1104816.02500355
"6892",2,7,34,923488,1,1,14,3,1275355.4266231
"6893",2,7,56,30000,7,1,11,2,41430.6009376332
"6894",1,7,29,50000,7,1,11,5,69051.001562722
"6895",1,7,60,350000,7,1,9,5,483357.010939054
"6896",1,7,66,350000,7,1,9,3,483357.010939054
"6897",1,7,50,331682.693154403,7,1,9,2,458060.44326665
"6898",1,7,60,4e+05,7,1,11,2,552408.012501776
"6899",1,7,24,331682.693154403,7,1,15,5,458060.44326665
"6900",2,7,46,241000,7,1,11,5,332825.82753232
"6901",1,7,49,241000,7,1,9,3,332825.82753232
"6902",1,7,44,5e+05,7,1,13,3,690510.01562722
"6903",1,7,48,1e+06,7,1,11,5,1381020.03125444
"6904",2,7,47,6e+05,7,1,11,5,828612.018752664
"6905",2,7,48,120000,7,1,1,5,165722.403750533
"6906",2,7,52,330000,6,1,9,7,455736.610313965
"6907",1,7,60,250000,5,1,7,5,345255.00781361
"6908",1,7,64,280000,7,1,6,5,386685.608751243
"6909",1,7,29,250000,7,1,7,5,345255.00781361
"6910",1,7,48,331682.693154403,7,1,7,2,458060.44326665
"6911",1,7,27,331682.693154403,7,1,7,5,458060.44326665
"6912",2,7,22,331682.693154403,7,1,7,5,458060.44326665
"6913",1,7,55,250000,7,1,7,5,345255.00781361
"6914",2,7,65,250000,6,1,6,5,345255.00781361
"6915",1,7,62,559000,1,1,7,3,771990.197471232
"6916",2,7,33,350000,7,1,13,3,483357.010939054
"6917",1,7,72,331682.693154403,7,1,6,5,458060.44326665
"6918",2,7,65,40000,7,1,6,2,55240.8012501776
"6919",1,7,38,241000,7,1,7,5,332825.82753232
"6920",1,7,46,350000,7,1,11,5,483357.010939054
"6921",1,7,52,4e+05,7,1,7,2,552408.012501776
"6922",2,7,50,1e+05,7,1,7,5,138102.003125444
"6923",1,7,55,260000,7,1,7,5,359065.208126154
"6924",2,7,26,3e+05,7,1,11,5,414306.009376332
"6925",2,7,48,40000,7,1,7,2,55240.8012501776
"6926",1,7,55,3e+05,7,1,7,1,414306.009376332
"6927",2,7,38,254889,7,1,9,3,352006.814746413
"6928",1,7,49,4e+05,7,1,7,5,552408.012501776
"6929",2,7,24,209000,7,1,13,3,288633.186532178
"6930",1,7,57,210000,7,1,9,7,290014.206563432
"6931",2,7,52,60000,7,1,7,5,82861.2018752664
"6932",1,7,49,3e+05,4,1,9,2,414306.009376332
"6933",2,7,40,2e+05,7,1,7,5,276204.006250888
"6934",1,7,48,270000,7,1,7,5,372875.408438699
"6935",2,7,53,20000,7,1,7,7,27620.4006250888
"6936",2,7,42,5e+05,7,1,15,3,690510.01562722
"6937",2,7,61,8e+05,7,1,15,3,1104816.02500355
"6938",1,7,24,3e+05,7,1,15,5,414306.009376332
"6939",2,7,51,20000,7,1,1,2,27620.4006250888
"6940",2,7,51,30000,7,1,7,2,41430.6009376332
"6941",1,7,37,3e+05,7,1,11,5,414306.009376332
"6942",2,7,54,241000,7,1,7,5,332825.82753232
"6943",2,7,60,270000,7,1,6,5,372875.408438699
"6944",1,7,56,650000,7,2,7,5,897663.020315386
"6945",1,7,27,450000,7,2,11,5,621459.014064498
"6946",2,7,46,60000,7,2,7,5,82861.2018752664
"6947",1,7,30,80000,7,2,7,5,110481.602500355
"6948",1,7,40,5e+05,7,2,12,2,690510.01562722
"6949",1,7,53,3e+05,7,2,7,2,414306.009376332
"6950",2,7,53,4e+05,7,2,9,3,552408.012501776
"6951",1,7,38,6e+05,7,2,11,5,828612.018752664
"6952",1,7,80,331682.693154403,7,2,6,2,458060.44326665
"6953",2,7,41,4e+05,7,2,15,3,552408.012501776
"6954",1,7,40,458054,7,2,9,2,632581.749396221
"6955",1,7,39,339113,7,2,9,2,468321.845858787
"6956",2,7,45,250000,7,2,13,2,345255.00781361
"6957",1,7,41,350000,7,2,11,5,483357.010939054
"6958",1,7,36,3e+05,7,2,7,5,414306.009376332
"6959",2,7,45,50000,7,2,9,1,69051.001562722
"6960",1,7,45,224813,7,2,7,5,310471.256286404
"6961",1,7,35,290909,7,2,13,2,401751.156272198
"6962",1,7,42,5e+05,7,2,15,2,690510.01562722
"6963",1,7,55,170000,7,2,7,5,234773.405313255
"6964",1,7,42,220000,7,2,7,5,303824.406875977
"6965",2,7,24,157938,7,2,9,5,218115.541696264
"6966",1,7,43,320000,7,2,9,5,441926.410001421
"6967",1,7,46,241000,6,2,7,5,332825.82753232
"6968",2,7,32,1e+05,7,2,7,5,138102.003125444
"6969",1,7,33,331682.693154403,7,2,11,5,458060.44326665
"6970",1,7,27,3e+05,7,2,11,5,414306.009376332
"6971",2,7,26,320000,7,2,11,5,441926.410001421
"6972",1,7,42,245000,7,2,7,5,338349.907657338
"6973",1,7,70,241000,7,2,8,5,332825.82753232
"6974",1,7,50,3e+05,7,2,7,5,414306.009376332
"6975",1,7,58,250000,7,2,9,5,345255.00781361
"6976",2,7,55,3e+05,7,2,11,5,414306.009376332
"6977",1,7,19,331682.693154403,7,2,9,9,458060.44326665
"6978",1,7,65,180000,7,2,7,5,248583.605625799
"6979",2,7,57,331682.693154403,7,2,7,5,458060.44326665
"6980",1,7,63,3e+05,7,2,7,2,414306.009376332
"6981",2,7,61,250000,7,2,9,2,345255.00781361
"6982",2,7,55,60000,7,2,9,5,82861.2018752664
"6983",1,7,55,4e+06,7,2,15,1,5524080.12501776
"6984",1,7,27,241000,7,2,11,5,332825.82753232
"6985",1,7,53,2e+05,7,2,9,2,276204.006250888
"6986",2,7,55,1e+05,7,2,9,2,138102.003125444
"6987",1,7,34,310000,7,2,14,5,428116.209688876
"6988",1,7,64,245000,7,2,7,5,338349.907657338
"6989",2,7,58,240000,7,2,7,5,331444.807501065
"6990",1,7,61,221116,7,2,7,5,305365.625230857
"6991",1,7,31,550000,7,2,9,5,759561.017189942
"6992",1,7,52,250000,7,2,7,5,345255.00781361
"6993",1,7,24,245000,6,2,11,5,338349.907657338
"6994",1,7,22,245000,7,2,11,5,338349.907657338
"6995",1,7,42,240000,7,2,7,5,331444.807501065
"6996",1,7,27,275638,7,2,9,5,380661.599374911
"6997",1,7,71,40000,7,2,6,2,55240.8012501776
"6998",1,7,57,241000,1,2,7,5,332825.82753232
"6999",2,7,37,2e+05,7,2,9,5,276204.006250888
"7000",1,7,60,480000,1,2,9,5,662889.615002131
"7001",2,7,57,760000,1,2,15,3,1049575.22375337
"7002",2,7,25,248000,7,2,9,5,342492.967751101
"7003",1,7,52,225000,7,2,7,5,310729.507032249
"7004",2,7,41,50000,7,2,7,5,69051.001562722
"7005",1,7,22,380000,7,2,11,5,524787.611876687
"7006",2,7,22,245000,7,2,12,5,338349.907657338
"7007",2,7,46,245000,7,2,7,5,338349.907657338
"7008",1,7,43,4e+05,7,2,11,5,552408.012501776
"7009",1,7,65,240000,7,2,6,5,331444.807501065
