"","sexo","region","edad","yoprcor","s31a1","zona","e6a","o15","yoprcoripc"
"5356",1,7,20,381237.006102589,7,2,11,5,501285.667026007
"5357",1,7,38,50000,7,2,7,5,65744.6232923035
"5358",2,7,48,50000,7,2,7,2,65744.6232923035
"5359",1,7,37,1e+05,1,2,11,2,131489.246584607
"5360",1,7,57,250000,7,2,7,2,328723.116461518
"5361",2,7,53,250000,7,2,7,5,328723.116461518
"5362",1,7,18,3e+05,7,2,11,5,394467.739753821
"5363",1,7,55,50000,7,2,7,2,65744.6232923035
"5364",1,7,31,5e+05,7,2,13,5,657446.232923035
"5365",2,7,27,550000,7,2,15,5,723190.856215339
"5366",2,7,22,3e+05,6,2,7,5,394467.739753821
"5367",1,7,31,350000,7,2,7,5,460212.363046125
"5368",2,7,67,47000,7,2,7,5,61799.9458947653
"5369",1,7,33,27000,7,2,11,5,35502.0965778439
"5370",2,7,38,2e+05,7,2,7,5,262978.493169214
"5371",1,7,18,150000,7,2,12,5,197233.869876911
"5372",1,7,50,276000,7,2,9,5,362910.320573515
"5373",2,7,18,1e+05,4,2,9,5,131489.246584607
"5374",1,7,40,2e+05,7,2,7,5,262978.493169214
"5375",2,7,36,250000,7,2,7,5,328723.116461518
"5376",1,7,24,270000,7,2,7,5,355020.965778439
"5377",1,7,36,280000,7,2,7,2,368169.8904369
"5378",2,7,43,381237.006102589,7,2,7,9,501285.667026007
"5379",2,7,17,381237.006102589,7,2,9,9,501285.667026007
"5380",1,7,50,120000,1,2,7,2,157787.095901528
"5381",2,7,52,20000,7,2,7,2,26297.8493169214
"5382",1,7,33,270000,7,2,9,5,355020.965778439
"5383",2,7,32,3e+05,7,2,12,3,394467.739753821
"5384",2,7,60,1e+05,7,2,6,5,131489.246584607
"5385",1,7,50,381237.006102589,7,2,7,2,501285.667026007
"5386",2,7,48,270000,7,2,7,3,355020.965778439
"5387",2,7,31,50000,7,2,7,5,65744.6232923035
"5388",1,7,48,1150000,7,2,13,5,1512126.33572298
"5389",2,7,62,40000,7,2,9,5,52595.6986338428
"5390",1,7,75,2e+05,7,2,8,2,262978.493169214
"5391",1,7,46,650000,7,2,11,5,854680.102799946
"5392",2,7,34,653000,7,2,15,3,858624.780197484
"5393",1,7,69,381237.006102589,7,2,17,4,501285.667026007
"5394",2,7,55,276000,7,2,7,5,362910.320573515
"5395",1,7,52,276000,7,2,1,5,362910.320573515
"5396",2,7,24,276000,7,2,11,5,362910.320573515
"5397",2,7,58,270000,1,2,7,5,355020.965778439
"5398",1,7,35,270000,7,2,9,5,355020.965778439
"5399",1,7,58,350000,7,2,7,7,460212.363046125
"5400",2,7,30,7e+05,7,2,16,5,920424.726092249
"5401",2,7,27,280000,7,2,14,5,368169.8904369
"5402",2,7,30,450000,7,2,15,5,591701.609630732
"5403",1,7,55,270000,7,2,11,5,355020.965778439
"5404",1,7,41,340000,7,2,11,5,447063.438387664
"5405",2,7,40,230000,7,2,13,5,302425.267144596
"5406",1,7,20,267000,7,2,9,5,351076.288380901
"5407",2,7,51,2e+05,7,2,7,5,262978.493169214
"5408",1,7,25,381237.006102589,7,2,7,5,501285.667026007
"5409",1,7,59,250000,7,2,7,2,328723.116461518
"5410",1,7,22,250000,7,2,9,2,328723.116461518
"5411",1,7,64,250000,7,1,6,5,328723.116461518
"5412",2,7,60,150000,3,1,6,2,197233.869876911
"5413",2,7,42,25200,7,1,7,1,33135.290139321
"5414",1,7,43,540000,2,1,7,5,710041.931556878
"5415",1,7,44,1200000,7,1,12,8,1577870.95901528
"5416",2,7,39,1100000,7,1,15,3,1446381.71243068
"5417",1,7,70,1e+05,7,1,6,2,131489.246584607
"5418",1,7,75,270000,7,1,6,5,355020.965778439
"5419",1,7,55,4e+05,7,1,7,5,525956.986338428
"5420",2,7,57,40000,7,1,7,5,52595.6986338428
"5421",1,7,67,270000,7,1,6,2,355020.965778439
"5422",2,7,68,270000,7,1,6,7,355020.965778439
"5423",1,7,48,650000,7,1,9,4,854680.102799946
"5424",1,7,58,80000,4,1,7,4,105191.397267686
"5425",2,7,44,30000,1,1,9,7,39446.7739753821
"5426",1,7,21,270000,4,1,9,5,355020.965778439
"5427",2,7,49,4e+05,7,1,9,5,525956.986338428
"5428",1,7,62,3e+05,7,1,6,5,394467.739753821
"5429",2,7,38,270000,7,1,11,5,355020.965778439
"5430",1,7,43,350000,7,1,15,5,460212.363046125
"5431",2,7,27,270000,7,1,12,3,355020.965778439
"5432",2,7,48,70000,7,1,7,5,92042.4726092249
"5433",1,7,49,70000,7,1,7,5,92042.4726092249
"5434",1,7,45,276000,7,1,7,2,362910.320573515
"5435",1,7,55,50000,7,1,7,2,65744.6232923035
"5436",2,7,44,50000,7,1,7,2,65744.6232923035
"5437",2,7,44,3e+05,7,1,9,2,394467.739753821
"5438",2,7,53,270000,7,1,7,2,355020.965778439
"5439",2,7,26,270000,7,1,9,5,355020.965778439
"5440",1,7,48,270000,7,1,9,5,355020.965778439
"5441",1,7,58,1e+05,7,1,7,5,131489.246584607
"5442",2,7,55,1e+05,1,1,7,5,131489.246584607
"5443",2,7,18,381237.006102589,7,1,9,9,501285.667026007
"5444",1,7,56,150000,1,1,7,5,197233.869876911
"5445",2,7,54,80000,1,1,7,5,105191.397267686
"5446",1,7,22,3e+05,2,1,7,1,394467.739753821
"5447",1,7,29,5e+05,7,1,7,5,657446.232923035
"5448",2,7,29,9e+05,7,1,15,3,1183403.21926146
"5449",2,7,34,250000,7,1,9,5,328723.116461518
"5450",2,7,44,1e+05,7,1,7,2,131489.246584607
"5451",1,7,38,270000,7,1,9,5,355020.965778439
"5452",2,7,37,270000,2,1,9,5,355020.965778439
"5453",1,7,37,270000,7,1,7,5,355020.965778439
"5454",2,7,65,150000,7,1,9,5,197233.869876911
"5455",2,7,42,270000,7,1,7,5,355020.965778439
"5456",1,7,61,320000,7,1,9,3,420765.589070742
"5457",1,7,30,1200000,7,1,15,5,1577870.95901528
"5458",2,7,40,2e+05,7,1,7,5,262978.493169214
"5459",1,7,17,2e+05,7,1,11,5,262978.493169214
"5460",2,7,48,5e+05,7,1,9,2,657446.232923035
"5461",2,7,59,180000,7,1,9,5,236680.643852293
"5462",1,7,63,270000,7,1,7,5,355020.965778439
"5463",2,7,75,270000,1,1,9,5,355020.965778439
"5464",1,7,60,270000,1,1,7,5,355020.965778439
"5465",2,7,26,250000,7,1,13,3,328723.116461518
"5466",1,7,62,250000,7,1,6,5,328723.116461518
"5467",2,7,55,2e+05,7,1,7,5,262978.493169214
"5468",1,7,32,235000,7,2,9,5,308999.729473827
"5469",2,7,37,263000,7,2,7,5,345816.718517517
"5470",1,7,43,270000,7,2,9,5,355020.965778439
"5471",1,7,61,350000,7,2,6,5,460212.363046125
"5472",1,7,28,3e+05,7,2,7,5,394467.739753821
"5473",1,7,42,1e+05,7,2,7,5,131489.246584607
"5474",1,7,61,270000,7,2,6,5,355020.965778439
"5475",1,7,19,250000,7,2,9,5,328723.116461518
"5476",1,7,62,75000,7,2,7,5,98616.9349384553
"5477",1,7,19,50000,7,2,9,5,65744.6232923035
"5478",1,7,69,30000,7,2,7,5,39446.7739753821
"5479",1,7,64,150000,7,2,7,5,197233.869876911
"5480",1,7,47,1600000,7,2,7,5,2103827.94535371
"5481",1,7,26,8e+05,7,2,11,5,1051913.97267686
"5482",1,7,67,270000,7,2,7,2,355020.965778439
"5483",1,7,37,270000,7,2,7,5,355020.965778439
"5484",1,7,36,270000,7,2,7,5,355020.965778439
"5485",2,7,19,270000,7,2,11,5,355020.965778439
"5486",2,7,30,270000,7,2,11,5,355020.965778439
"5487",1,7,30,370000,7,2,11,5,486510.212363046
"5488",1,7,50,270000,7,2,7,5,355020.965778439
"5489",1,7,22,150000,7,2,9,3,197233.869876911
"5490",1,7,58,3e+05,7,2,7,2,394467.739753821
"5491",1,7,59,450000,7,2,7,5,591701.609630732
"5492",2,7,36,381237.006102589,7,2,14,5,501285.667026007
"5493",1,7,44,4e+05,7,2,7,2,525956.986338428
"5494",1,7,62,270000,7,2,7,5,355020.965778439
"5495",2,7,41,270000,7,2,11,5,355020.965778439
"5496",1,7,33,450000,7,2,11,5,591701.609630732
"5497",2,7,29,780000,7,2,15,3,1025616.12335993
"5498",1,7,83,250000,7,2,8,1,328723.116461518
"5499",2,7,48,270000,6,1,9,5,355020.965778439
"5500",1,7,60,270000,7,1,7,5,355020.965778439
"5501",1,7,32,2e+05,7,1,7,1,262978.493169214
"5502",2,7,59,35000,6,1,7,1,46021.2363046125
"5503",2,7,26,230000,7,1,14,3,302425.267144596
"5504",1,7,50,3e+05,1,1,9,5,394467.739753821
"5505",1,7,38,4e+05,6,1,9,3,525956.986338428
"5506",1,7,29,580000,7,1,12,5,762637.630190721
"5507",2,7,42,50000,7,1,9,2,65744.6232923035
"5508",1,7,47,150000,7,1,7,5,197233.869876911
"5509",2,7,47,2e+05,7,1,7,5,262978.493169214
"5510",1,7,42,3e+05,7,1,9,2,394467.739753821
"5511",1,7,71,30000,5,1,8,2,39446.7739753821
"5512",1,7,59,310000,7,1,7,3,407616.664412282
"5513",2,7,58,2e+05,7,1,7,5,262978.493169214
"5514",1,7,29,270000,7,1,9,5,355020.965778439
"5515",2,7,72,1e+05,7,1,7,2,131489.246584607
"5516",1,7,32,5e+05,1,1,9,5,657446.232923035
"5517",2,7,38,270000,7,1,9,5,355020.965778439
"5518",1,7,37,3e+05,7,1,7,5,394467.739753821
"5519",1,7,34,270000,1,1,7,5,355020.965778439
"5520",2,7,29,270000,7,1,9,3,355020.965778439
"5521",1,7,56,70000,7,1,7,5,92042.4726092249
"5522",2,7,51,30000,7,1,7,2,39446.7739753821
"5523",1,7,23,3e+05,7,1,9,5,394467.739753821
"5524",1,7,39,3e+05,7,1,9,1,394467.739753821
"5525",1,7,29,350000,7,1,9,5,460212.363046125
"5526",1,7,38,350000,7,1,7,5,460212.363046125
"5527",2,7,46,120000,7,1,9,5,157787.095901528
"5528",1,7,68,260000,7,1,7,5,341872.041119978
"5529",2,7,69,150000,6,1,1,5,197233.869876911
"5530",1,7,39,260000,7,1,7,5,341872.041119978
"5531",1,7,70,4e+05,7,1,6,1,525956.986338428
"5532",1,7,25,270000,7,1,9,3,355020.965778439
"5533",1,7,24,280000,7,1,9,3,368169.8904369
"5534",1,7,38,760000,7,1,9,1,999318.274043013
"5535",2,7,42,350000,7,1,9,3,460212.363046125
"5536",2,7,64,30000,1,1,7,2,39446.7739753821
"5537",1,7,48,270000,7,1,9,5,355020.965778439
"5538",1,7,55,4e+05,7,1,7,5,525956.986338428
"5539",2,7,60,2e+05,7,1,7,7,262978.493169214
"5540",2,7,28,176453,7,1,13,5,232016.720275937
"5541",1,7,27,381237.006102589,7,1,14,2,501285.667026007
"5542",1,7,63,8e+05,7,1,14,2,1051913.97267686
"5543",2,7,30,7e+05,7,1,15,3,920424.726092249
"5544",2,7,27,80000,7,1,9,7,105191.397267686
"5545",2,7,63,250000,7,1,7,7,328723.116461518
"5546",1,7,40,3e+05,7,1,7,5,394467.739753821
"5547",2,7,41,70000,3,1,7,3,92042.4726092249
"5548",1,7,66,1e+05,7,1,7,2,131489.246584607
"5549",1,7,29,4e+05,7,1,9,5,525956.986338428
"5550",1,7,70,310000,7,1,6,5,407616.664412282
"5551",1,7,35,960000,7,1,9,5,1262296.76721223
"5552",2,7,30,270000,7,1,13,5,355020.965778439
"5553",2,7,62,160000,5,1,7,5,210382.794535371
"5554",1,7,21,1e+05,7,1,9,5,131489.246584607
"5555",1,7,26,750000,7,1,15,5,986169.349384553
"5556",1,7,40,334000,7,1,9,3,439174.083592587
"5557",2,7,33,80000,7,1,9,5,105191.397267686
"5558",1,7,63,3e+05,7,1,10,3,394467.739753821
"5559",2,7,20,270000,7,1,7,5,355020.965778439
"5560",1,7,24,420000,7,1,9,3,552254.83565535
"5561",1,7,23,270000,7,1,7,5,355020.965778439
"5562",2,7,42,180000,7,1,7,5,236680.643852293
"5563",1,7,36,7e+05,7,2,7,2,920424.726092249
"5564",1,7,19,3e+05,7,2,9,5,394467.739753821
"5565",1,7,56,350000,7,2,9,2,460212.363046125
"5566",2,7,51,2e+05,7,2,7,5,262978.493169214
"5567",1,7,66,3e+05,7,2,7,5,394467.739753821
"5568",1,7,68,2e+05,7,2,7,2,262978.493169214
"5569",2,7,35,60000,7,2,9,5,78893.5479507642
"5570",1,7,50,270000,7,2,7,2,355020.965778439
"5571",1,7,39,3e+05,7,2,7,5,394467.739753821
"5572",2,7,55,150000,7,2,7,5,197233.869876911
"5573",1,7,21,150000,1,2,9,5,197233.869876911
"5574",1,7,53,280000,7,2,7,5,368169.8904369
"5575",2,7,21,280000,7,2,13,5,368169.8904369
"5576",2,7,42,250000,7,2,9,3,328723.116461518
"5577",1,7,49,450000,7,2,9,5,591701.609630732
"5578",1,7,26,270000,7,2,9,5,355020.965778439
"5579",1,7,20,270000,7,2,9,5,355020.965778439
"5580",2,7,46,1e+05,1,2,7,5,131489.246584607
"5581",1,7,20,180000,2,2,9,5,236680.643852293
"5582",1,7,62,381237.006102589,2,2,6,2,501285.667026007
"5583",2,7,52,127000,7,2,7,5,166991.343162451
"5584",1,7,50,270000,7,2,7,5,355020.965778439
"5585",2,7,46,270000,7,2,7,5,355020.965778439
"5586",1,7,42,270000,7,2,7,5,355020.965778439
"5587",1,7,28,2e+05,7,2,7,5,262978.493169214
"5588",1,7,42,30000,7,2,7,2,39446.7739753821
"5589",1,7,28,4e+05,7,2,13,3,525956.986338428
"5590",2,7,63,150000,1,2,9,5,197233.869876911
"5591",1,7,56,150000,7,2,9,5,197233.869876911
"5592",2,7,48,1e+05,7,2,9,2,131489.246584607
"5593",1,7,53,2e+05,1,2,9,5,262978.493169214
"5594",1,7,56,3e+05,7,2,7,2,394467.739753821
"5595",1,7,58,381237.006102589,7,2,7,2,501285.667026007
"5596",1,7,29,380000,7,2,11,5,499659.137021507
"5597",2,7,29,4e+05,7,2,11,5,525956.986338428
"5598",1,7,73,2e+05,1,2,8,1,262978.493169214
"5599",1,7,70,50000,1,2,1,5,65744.6232923035
"5600",2,7,42,3e+05,7,2,7,5,394467.739753821
"5601",2,7,53,2e+05,7,2,9,5,262978.493169214
"5602",1,7,45,260000,7,2,7,5,341872.041119978
"5603",2,7,24,260000,7,2,11,5,341872.041119978
"5604",1,7,45,270000,7,2,7,5,355020.965778439
"5605",1,7,53,2e+05,4,2,13,2,262978.493169214
"5606",1,7,19,1e+05,7,2,9,5,131489.246584607
"5607",2,7,29,280000,7,2,11,2,368169.8904369
"5608",1,7,62,180000,7,2,11,3,236680.643852293
"5609",2,7,28,3e+05,7,2,7,3,394467.739753821
"5610",1,7,32,3e+05,7,2,9,3,394467.739753821
"5611",1,7,42,220000,7,2,7,5,289276.342486135
"5612",1,7,68,2e+05,7,2,7,2,262978.493169214
"5613",1,7,47,270000,7,2,7,5,355020.965778439
"5614",1,7,24,270000,7,2,9,5,355020.965778439
"5615",1,7,23,270000,7,2,9,5,355020.965778439
"5616",1,7,66,2e+05,7,2,6,2,262978.493169214
"5617",2,7,84,2e+05,1,2,6,2,262978.493169214
"5618",1,7,42,270000,2,2,9,5,355020.965778439
"5619",1,7,48,270000,7,2,9,5,355020.965778439
"5620",2,7,55,270000,7,2,7,5,355020.965778439
"5621",1,7,37,270000,7,2,7,5,355020.965778439
"5622",2,7,42,50000,7,2,7,5,65744.6232923035
"5623",1,7,44,350000,7,2,7,5,460212.363046125
"5624",2,7,50,2e+05,6,2,7,5,262978.493169214
"5625",2,7,27,170000,7,2,11,5,223531.719193832
"5626",1,7,50,270000,7,2,7,5,355020.965778439
"5627",2,7,49,150000,2,2,7,5,197233.869876911
"5628",1,7,41,270000,9,2,7,5,355020.965778439
"5629",1,7,45,870000,4,2,9,2,1143956.44528608
"5630",2,7,41,276000,7,2,9,3,362910.320573515
"5631",1,7,69,270000,1,2,6,5,355020.965778439
"5632",1,7,55,280000,1,2,7,5,368169.8904369
"5633",1,7,54,120000,7,2,7,2,157787.095901528
"5634",2,7,46,2e+05,7,2,7,5,262978.493169214
"5635",2,7,27,3e+05,7,2,9,5,394467.739753821
"5636",1,7,50,350000,7,2,7,5,460212.363046125
"5637",2,7,37,137000,7,2,9,7,180140.267820912
"5638",1,7,58,280000,7,2,7,5,368169.8904369
"5639",1,7,37,270000,7,2,7,5,355020.965778439
"5640",2,7,58,145000,7,2,9,3,190659.40754768
"5641",1,7,71,80000,7,2,6,2,105191.397267686
"5642",2,7,61,1e+05,7,2,7,5,131489.246584607
"5643",2,7,39,140000,7,2,7,5,184084.94521845
"5644",1,7,40,1e+05,7,2,7,2,131489.246584607
"5645",2,7,70,60000,7,2,6,5,78893.5479507642
"5646",1,7,43,4e+05,7,2,7,5,525956.986338428
"5647",1,7,60,2e+05,7,2,7,2,262978.493169214
"5648",1,7,29,2e+05,7,2,9,2,262978.493169214
"5649",1,7,28,2e+05,7,2,9,5,262978.493169214
"5650",2,7,33,1e+05,7,2,9,5,131489.246584607
"5651",1,7,56,3e+05,2,1,9,2,394467.739753821
"5652",2,7,59,3e+05,7,1,99,2,394467.739753821
"5653",2,7,42,460000,7,1,14,3,604850.534289192
"5654",1,7,20,381237.006102589,7,1,14,5,501285.667026007
"5655",1,7,68,3e+05,7,1,6,2,394467.739753821
"5656",1,7,32,270000,7,1,12,5,355020.965778439
"5657",1,7,34,381237.006102589,7,1,17,2,501285.667026007
"5658",2,7,28,381237.006102589,7,1,15,5,501285.667026007
"5659",1,7,37,8e+05,7,1,15,1,1051913.97267686
"5660",2,7,33,5e+05,7,1,12,2,657446.232923035
"5661",2,7,38,350000,7,1,13,5,460212.363046125
"5662",1,7,46,990000,7,1,15,5,1301743.54118761
"5663",1,7,35,330000,7,1,9,5,433914.513729203
"5664",2,7,37,330000,7,1,9,5,433914.513729203
"5665",1,7,63,1e+06,7,1,15,5,1314892.46584607
"5666",2,7,33,7e+05,7,1,15,5,920424.726092249
"5667",1,7,58,9e+05,7,1,15,3,1183403.21926146
"5668",1,7,52,1200000,7,1,12,2,1577870.95901528
"5669",2,7,49,7e+05,7,1,17,5,920424.726092249
"5670",1,7,36,270000,7,1,7,2,355020.965778439
"5671",2,7,36,381237.006102589,7,1,7,5,501285.667026007
"5672",1,7,16,381237.006102589,7,1,9,5,501285.667026007
"5673",1,7,15,381237.006102589,7,1,9,5,501285.667026007
"5674",1,7,51,270000,7,1,7,5,355020.965778439
"5675",1,7,54,241809,7,1,7,5,317952.832273772
"5676",2,7,49,253731,7,1,7,5,333628.980251589
"5677",1,7,21,270000,7,1,9,7,355020.965778439
"5678",2,7,20,270000,7,1,9,5,355020.965778439
"5679",1,7,42,270000,7,1,7,5,355020.965778439
"5680",2,7,43,270000,7,1,7,5,355020.965778439
"5681",1,7,63,5e+05,7,1,14,1,657446.232923035
"5682",2,7,65,7e+05,7,1,9,2,920424.726092249
"5683",1,7,65,381237.006102589,7,1,9,2,501285.667026007
"5684",1,7,44,3e+05,7,1,13,5,394467.739753821
"5685",2,7,45,350000,7,1,13,2,460212.363046125
"5686",2,7,40,459000,7,1,15,4,603535.641823346
"5687",1,7,17,381237.006102589,7,1,9,5,501285.667026007
"5688",1,7,65,250000,7,1,6,2,328723.116461518
"5689",2,7,44,270000,7,1,13,5,355020.965778439
"5690",2,7,43,290000,7,1,13,5,381318.81509536
"5691",2,7,36,334955,7,1,13,4,440429.805897471
"5692",1,7,57,280000,7,1,9,3,368169.8904369
"5693",2,7,67,270000,7,1,9,7,355020.965778439
"5694",1,7,31,280000,7,1,99,5,368169.8904369
"5695",2,7,29,280000,7,1,99,5,368169.8904369
"5696",1,7,27,350000,7,1,15,5,460212.363046125
"5697",1,7,50,350000,7,1,7,2,460212.363046125
"5698",2,7,41,270000,7,1,9,5,355020.965778439
"5699",1,7,49,350000,7,1,9,2,460212.363046125
"5700",2,7,48,253731,7,1,9,5,333628.980251589
"5701",2,7,59,450000,7,1,13,4,591701.609630732
"5702",1,7,52,4e+05,3,1,7,2,525956.986338428
"5703",2,7,52,280000,7,1,9,5,368169.8904369
"5704",1,7,25,3e+05,7,1,13,5,394467.739753821
"5705",1,7,65,350000,7,1,6,2,460212.363046125
"5706",2,7,59,150000,7,1,7,5,197233.869876911
"5707",1,7,22,280000,7,1,9,5,368169.8904369
"5708",1,7,28,280000,7,1,9,5,368169.8904369
"5709",1,7,60,280000,7,1,13,5,368169.8904369
"5710",1,7,63,1e+05,7,1,6,2,131489.246584607
"5711",2,7,29,160000,7,1,11,5,210382.794535371
"5712",1,7,22,3e+05,7,1,14,5,394467.739753821
"5713",2,7,49,240000,7,1,9,7,315574.191803057
"5714",1,7,27,3e+05,7,1,15,5,394467.739753821
"5715",2,7,23,270000,7,1,13,5,355020.965778439
"5716",1,7,62,270000,7,1,9,5,355020.965778439
"5717",2,7,24,270000,7,1,13,5,355020.965778439
"5718",2,7,22,270000,7,1,13,5,355020.965778439
"5719",1,7,51,3e+05,1,1,7,2,394467.739753821
"5720",2,7,68,250000,7,1,7,2,328723.116461518
"5721",2,7,32,550000,7,1,15,3,723190.856215339
"5722",2,7,32,480000,7,1,15,3,631148.383606114
"5723",2,7,49,4e+05,7,1,9,7,525956.986338428
"5724",1,7,46,380000,7,1,7,2,499659.137021507
"5725",2,7,25,270000,7,1,9,5,355020.965778439
"5726",1,7,27,748581,7,1,15,5,984303.516975517
"5727",1,7,58,2e+05,7,1,1,2,262978.493169214
"5728",2,7,48,280000,7,1,7,5,368169.8904369
"5729",2,7,21,280000,7,1,9,5,368169.8904369
"5730",2,7,28,270000,7,1,12,5,355020.965778439
"5731",2,7,62,2e+05,7,1,7,2,262978.493169214
"5732",2,7,20,381237.006102589,7,1,9,5,501285.667026007
"5733",1,7,34,270000,7,1,9,5,355020.965778439
"5734",2,7,31,381237.006102589,7,1,9,5,501285.667026007
"5735",1,7,45,240000,7,1,9,5,315574.191803057
"5736",2,7,50,240000,7,1,9,5,315574.191803057
"5737",1,7,53,350000,7,1,7,5,460212.363046125
"5738",2,7,50,2e+05,7,1,7,2,262978.493169214
"5739",1,7,33,240000,7,1,7,3,315574.191803057
"5740",1,7,28,150000,7,1,11,2,197233.869876911
"5741",2,7,37,264000,7,1,13,5,347131.610983363
"5742",1,7,20,150000,7,1,9,5,197233.869876911
"5743",1,7,16,279608,7,1,9,5,367654.452590288
"5744",1,7,38,350000,7,1,9,5,460212.363046125
"5745",2,7,58,334000,7,1,7,5,439174.083592587
"5746",1,7,54,450000,7,1,9,2,591701.609630732
"5747",2,7,50,381237.006102589,7,1,9,9,501285.667026007
"5748",1,7,30,871007,7,1,15,5,1145280.54199919
"5749",2,7,25,2e+05,7,1,15,5,262978.493169214
"5750",2,7,62,10000,1,1,7,2,13148.9246584607
"5751",1,7,18,220000,7,1,9,5,289276.342486135
"5752",2,7,34,180000,7,1,9,5,236680.643852293
"5753",1,7,55,480000,7,1,9,4,631148.383606114
"5754",2,7,56,130000,7,1,9,5,170936.020559989
"5755",2,7,59,3e+05,7,1,7,5,394467.739753821
"5756",1,7,60,3e+05,7,1,7,5,394467.739753821
"5757",1,7,64,280000,7,1,7,5,368169.8904369
"5758",2,7,34,280000,7,1,9,5,368169.8904369
"5759",2,7,54,262000,7,1,9,4,344501.82605167
"5760",1,7,53,339575,7,1,7,5,446504.609089679
"5761",1,7,22,369231,7,1,11,5,485499.06005681
"5762",1,7,23,450000,7,1,11,5,591701.609630732
"5763",1,7,53,5e+05,7,2,7,5,657446.232923035
"5764",1,7,25,70000,7,2,7,5,92042.4726092249
"5765",1,7,48,270000,7,2,7,5,355020.965778439
"5766",2,7,43,65000,7,2,7,5,85468.0102799946
"5767",1,7,72,82000,7,2,8,2,107821.182199378
"5768",1,7,75,381237.006102589,1,2,8,2,501285.667026007
"5769",1,7,78,381237.006102589,1,2,6,5,501285.667026007
"5770",1,7,53,3e+05,7,2,7,5,394467.739753821
"5771",1,7,50,270000,6,2,7,5,355020.965778439
"5772",1,7,37,280000,7,2,9,5,368169.8904369
"5773",2,7,26,210000,7,2,9,5,276127.417827675
"5774",1,7,58,270000,7,2,7,3,355020.965778439
"5775",1,7,56,150000,1,2,7,5,197233.869876911
"5776",1,7,74,381237.006102589,7,2,8,2,501285.667026007
"5777",1,7,59,270000,7,2,7,5,355020.965778439
"5778",1,7,62,60000,7,2,9,2,78893.5479507642
"5779",2,7,36,260000,7,2,12,5,341872.041119978
"5780",1,7,31,20000,7,2,7,2,26297.8493169214
"5781",1,7,50,381237.006102589,7,2,1,5,501285.667026007
"5782",2,7,53,3e+05,7,2,7,5,394467.739753821
"5783",1,7,59,4e+05,7,2,9,2,525956.986338428
"5784",2,7,45,360000,7,2,13,5,473361.287704585
"5785",1,7,46,381237.006102589,7,2,13,2,501285.667026007
"5786",1,7,21,270000,1,2,13,5,355020.965778439
"5787",1,7,68,381237.006102589,7,2,7,2,501285.667026007
"5788",1,7,51,350000,7,2,9,2,460212.363046125
"5789",2,7,61,381237.006102589,5,2,7,2,501285.667026007
"5790",2,7,29,5e+05,7,2,15,3,657446.232923035
"5791",1,7,59,230000,7,2,7,2,302425.267144596
"5792",1,7,63,2e+06,7,2,9,2,2629784.93169214
"5793",2,7,24,381237.006102589,7,2,14,5,501285.667026007
"5794",2,7,57,1e+05,1,2,7,2,131489.246584607
"5795",1,7,45,4e+05,7,2,7,5,525956.986338428
"5796",1,7,46,150000,7,2,7,5,197233.869876911
"5797",2,7,23,275000,7,2,12,5,361595.428107669
"5798",1,7,64,2e+05,7,2,9,2,262978.493169214
"5799",2,7,68,1e+05,7,2,9,2,131489.246584607
"5800",1,7,56,381237.006102589,7,2,7,1,501285.667026007
"5801",2,7,45,381237.006102589,7,2,9,9,501285.667026007
"5802",1,7,60,280000,7,2,1,4,368169.8904369
"5803",2,7,58,381237.006102589,7,2,7,4,501285.667026007
"5804",1,7,60,270000,7,2,7,3,355020.965778439
"5805",1,7,32,270000,7,2,7,5,355020.965778439
"5806",1,7,49,240000,7,2,9,5,315574.191803057
"5807",1,7,64,50000,7,2,7,2,65744.6232923035
"5808",2,7,43,2e+05,7,2,9,5,262978.493169214
"5809",1,7,19,2e+05,7,2,9,5,262978.493169214
"5810",1,7,53,2e+05,7,2,11,5,262978.493169214
"5811",2,7,15,2e+05,7,2,9,5,262978.493169214
"5812",1,7,38,2e+05,7,2,9,5,262978.493169214
"5813",1,7,47,270000,7,2,7,5,355020.965778439
"5814",1,7,20,270000,7,2,9,5,355020.965778439
"5815",2,7,35,180000,7,2,9,5,236680.643852293
"5816",1,7,47,3e+05,7,2,9,5,394467.739753821
"5817",2,7,23,270000,7,2,9,3,355020.965778439
"5818",1,7,38,380000,2,2,9,5,499659.137021507
"5819",2,7,37,60000,7,2,9,2,78893.5479507642
"5820",1,7,26,270000,7,2,9,4,355020.965778439
"5821",1,7,69,270000,7,2,7,5,355020.965778439
"5822",1,7,63,3e+05,7,2,7,5,394467.739753821
"5823",2,7,60,150000,4,2,7,2,197233.869876911
"5824",1,7,68,1e+06,7,2,7,2,1314892.46584607
"5825",2,7,25,1e+05,7,2,13,5,131489.246584607
"5826",1,7,28,3e+05,7,2,9,5,394467.739753821
"5827",2,7,58,250000,4,2,9,5,328723.116461518
"5828",1,7,32,270000,7,2,9,5,355020.965778439
"5829",2,7,27,2e+05,7,2,13,5,262978.493169214
"5830",1,7,21,381237.006102589,7,2,14,5,501285.667026007
"5831",1,7,56,3e+05,7,2,7,5,394467.739753821
"5832",1,7,49,3e+05,7,2,9,2,394467.739753821
"5833",2,7,48,290000,7,2,9,1,381318.81509536
"5834",1,7,28,5e+05,7,2,9,5,657446.232923035
"5835",1,7,57,350000,7,2,7,5,460212.363046125
"5836",2,7,47,2e+05,7,2,7,5,262978.493169214
